1,2018/10/31 06:25:43,007200002539,THREAT,url,2049,2018/10/31 06:25:43,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 06:25:43,301351,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042544850,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 06:25:29,007200002539,THREAT,url,2049,2018/10/31 06:25:29,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 06:25:29,240484,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042544303,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 06:24:43,007200002539,THREAT,url,2049,2018/10/31 06:24:43,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 06:24:43,164756,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042543529,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 06:00:04,007200002539,THREAT,url,2049,2018/10/31 06:00:04,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 06:00:04,766303,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042522725,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 05:59:05,007200002539,THREAT,url,2049,2018/10/31 05:59:05,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 05:59:05,286380,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042521683,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 05:33:41,007200002539,THREAT,url,2049,2018/10/31 05:33:41,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 05:33:41,523183,1,54502,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",(9999),phishing,informational,client-to-server,2042499576,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 05:32:57,007200002539,THREAT,url,2049,2018/10/31 05:32:57,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 05:32:57,286545,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042499075,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 05:32:42,007200002539,THREAT,url,2049,2018/10/31 05:32:42,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 05:32:42,137245,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042498533,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 05:07:11,007200002539,THREAT,url,2049,2018/10/31 05:07:11,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 05:07:11,579367,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042475904,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 05:06:12,007200002539,THREAT,url,2049,2018/10/31 05:06:12,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 05:06:12,392484,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042474780,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 05:05:28,007200002539,THREAT,url,2049,2018/10/31 05:05:28,10.154.230.92,64.236.101.21,,,General Web Infrastructure,pancademo\adam.johnson,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 05:05:28,217219,1,50155,80,0,0,0x3000,tcp,block-url,"newsletter.adsonar.com/nwrss/imgs/nwr_1355937_8343242_73051_866767_4_2.PNG?placementId=1355937&plid=73051&pid=866767&ps=8343242&rotation=4&type=2&zw=336&zh=280&v=5&url=NA",(9999),phishing,informational,client-to-server,2042474077,0xa000000000000000,10.0.0.0-10.255.255.255,United States,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko),,,,,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 04:39:59,007200002539,THREAT,url,2049,2018/10/31 04:39:59,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 04:39:59,466288,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042449604,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 04:13:23,007200002539,THREAT,url,2049,2018/10/31 04:13:23,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 04:13:23,394097,1,54437,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Person-of-Interest_27131/",(9999),phishing,informational,client-to-server,2042424302,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 04:13:16,007200002539,THREAT,url,2049,2018/10/31 04:13:16,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 04:13:16,151876,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042424091,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 04:12:30,007200002539,THREAT,url,2049,2018/10/31 04:12:30,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 04:12:30,594638,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042423206,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:47:32,007200002539,THREAT,url,2049,2018/10/31 03:47:32,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:47:32,488282,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042399118,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:47:31,007200002539,THREAT,url,2049,2018/10/31 03:47:31,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:47:31,558680,1,54502,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",(9999),phishing,informational,client-to-server,2042399089,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:46:47,007200002539,THREAT,url,2049,2018/10/31 03:46:47,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:46:47,651882,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042398581,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:46:39,007200002539,THREAT,url,2049,2018/10/31 03:46:39,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:46:39,297438,1,54437,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Person-of-Interest_27131/",(9999),phishing,informational,client-to-server,2042398142,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:46:33,007200002539,THREAT,url,2049,2018/10/31 03:46:33,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:46:33,118966,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042397994,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:21:02,007200002539,THREAT,url,2049,2018/10/31 03:21:02,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:21:02,20621,1,54501,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/",(9999),phishing,informational,client-to-server,2042374638,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:20:19,007200002539,THREAT,url,2049,2018/10/31 03:20:19,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:20:19,177827,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042374158,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:20:05,007200002539,THREAT,url,2049,2018/10/31 03:20:05,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:20:05,388620,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042373589,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 03:19:21,007200002539,THREAT,url,2049,2018/10/31 03:19:21,10.154.230.92,64.236.101.21,,,General Web Infrastructure,pancademo\adam.johnson,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 03:19:21,772062,1,50155,80,0,0,0x3000,tcp,block-url,"newsletter.adsonar.com/nwrss/imgs/nwr_1355937_8343242_73051_866767_4_2.PNG?placementId=1355937&plid=73051&pid=866767&ps=8343242&rotation=4&type=2&zw=336&zh=280&v=5&url=NA",(9999),phishing,informational,client-to-server,2042372804,0xa000000000000000,10.0.0.0-10.255.255.255,United States,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko),,,,,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 02:53:54,007200002539,THREAT,url,2049,2018/10/31 02:53:54,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 02:53:54,309315,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042349740,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 02:53:39,007200002539,THREAT,url,2049,2018/10/31 02:53:39,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 02:53:39,519017,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042349187,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 02:28:11,007200002539,THREAT,url,2049,2018/10/31 02:28:11,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 02:28:11,401473,1,54513,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/video-results/",(9999),phishing,informational,client-to-server,2042326404,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/The-Inbetweeners--US-_32651/season_1/episode_1/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 02:27:26,007200002539,THREAT,url,2049,2018/10/31 02:27:26,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 02:27:26,263316,1,54463,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/Criminal-Minds--Suspect-Behavior_24904/",(9999),phishing,informational,client-to-server,2042325881,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/?network=CBS",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 02:27:11,007200002539,THREAT,url,2049,2018/10/31 02:27:11,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 02:27:11,475926,1,54423,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/?network=CBS",(9999),phishing,informational,client-to-server,2042325362,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/tv-shows/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 02:26:27,007200002539,THREAT,url,2049,2018/10/31 02:26:27,10.154.230.92,64.236.101.21,,,General Web Infrastructure,pancademo\adam.johnson,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 02:26:27,709328,1,50155,80,0,0,0x3000,tcp,block-url,"newsletter.adsonar.com/nwrss/imgs/nwr_1355937_8343242_73051_866767_4_2.PNG?placementId=1355937&plid=73051&pid=866767&ps=8343242&rotation=4&type=2&zw=336&zh=280&v=5&url=NA",(9999),phishing,informational,client-to-server,2042324599,0xa000000000000000,10.0.0.0-10.255.255.255,United States,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko),,,,,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
1,2018/10/31 02:26:25,007200002539,THREAT,url,2049,2018/10/31 02:26:25,10.154.172.92,91.192.111.188,,,General Web Infrastructure,pancademo\zoltan.gera,,web-browsing,vsys1,L3-TAP,L3-TAP,ethernet1/2,ethernet1/2,ToUS1RAMA,2018/10/31 02:26:25,207157,1,54396,80,0,0,0x3000,tcp,block-url,"www.tv-links.eu/tv-shows/",(9999),phishing,informational,client-to-server,2042324579,0xa000000000000000,10.0.0.0-10.255.255.255,Spain,0,,0,,,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1,,,"http://www.tv-links.eu/movies/The-Five-Year-Engagement_27826/video-results/",,,,0,31,43,0,0,,us3,,,,get,0,,0,,N/A,unknown,AppThreat-0-0,0x0,0,4294967295,
